Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
19610,-6.6543213,106.8559217,477.306,18.694,18.73,1573087273910000,157,3
19668,-6.6543274,106.8559287,477.307,18.709,18.71,1573087273968000,157,3
19726,-6.6543335,106.8559356,477.345,18.67,18.72,1573087274026000,157,3
19784,-6.6543395,106.8559425,477.376,18.56,18.69,1573087274084000,157,3
19842,-6.6543455,106.8559494,477.412,18.498,18.57,1573087274142000,157,3
19900,-6.6543576,106.8559634,477.491,18.54,18.51,1573087274200000,157,3
19958,-6.6543636,106.8559707,477.572,18.667,18.55,1573087274258000,157,3
20016,-6.6543695,106.855978,477.618,18.708,18.68,1573087274316000,157,3
20075,-6.6543754,106.855985,477.601,18.637,18.72,1573087274375000,145,3
20130,-6.6543814,106.8559919,477.567,18.567,18.65,1573087274430000,145,3
20185,-6.6543873,106.8559992,477.612,18.679,18.58,1573087274485000,145,3
20240,-6.6543932,106.8560064,477.588,18.72,18.69,1573087274540000,145,3
20295,-6.654399,106.8560138,477.606,18.782,18.73,1573087274595000,145,3
20350,-6.6544048,106.8560212,477.602,18.868,18.79,1573087274650000,145,3
20405,-6.6544106,106.8560286,477.618,18.824,18.88,1573087274705000,145,3
20460,-6.6544165,106.8560356,477.638,18.725,18.84,1573087274760000,145,3
20515,-6.6544223,106.8560427,477.66,18.556,18.74,1573087274815000,145,3
20570,-6.654428,106.85605,477.746,18.558,18.57,1573087274870000,145,3
20625,-6.6544337,106.8560571,477.756,18.487,18.57,1573087274925000,145,3
20680,-6.6544394,106.8560643,477.821,18.458,18.5,1573087274980000,145,3
20735,-6.6544451,106.8560715,477.901,18.412,18.47,1573087275035000,145,3
20790,-6.6544509,106.8560785,477.919,18.397,18.42,1573087275090000,145,3
20845,-6.6544567,106.8560854,477.942,18.338,18.41,1573087275145000,145,3
20900,-6.6544624,106.8560924,477.938,18.295,18.35,1573087275200000,145,3
20955,-6.6544681,106.8560994,477.949,18.265,18.31,1573087275255000,145,3
21010,-6.6544738,106.8561063,477.978,18.193,18.28,1573087275310000,145,3
21064,-6.6544794,106.8561136,478.002,18.282,18.2,1573087275364000,145,3
21119,-6.6544852,106.8561209,477.996,18.434,18.29,1573087275419000,145,3
21174,-6.6544909,106.8561282,478.01,18.462,18.44,1573087275474000,145,3
21229,-6.6544964,106.8561355,478.054,18.429,18.47,1573087275529000,145,3
21284,-6.654502,106.8561428,478.096,18.396,18.44,1573087275584000,145,3
21339,-6.6545076,106.85615,478.121,18.398,18.41,1573087275639000,145,3
21394,-6.6545131,106.8561572,478.076,18.322,18.41,1573087275694000,145,3
21449,-6.6545187,106.8561644,478.092,18.341,18.33,1573087275749000,145,3
21504,-6.6545243,106.8561715,478.116,18.287,18.35,1573087275804000,145,3
21559,-6.6545297,106.8561785,478.135,18.137,18.3,1573087275859000,145,3
21615,-6.6545352,106.856186,478.233,18.301,18.15,1573087275915000,145,3
21669,-6.6545407,106.8561934,478.315,18.356,18.31,1573087275969000,145,3
21724,-6.6545462,106.8562007,478.472,18.285,18.37,1573087276024000,145,3
21779,-6.6545516,106.8562079,478.574,18.222,18.3,1573087276079000,145,3
21835,-6.6545569,106.8562152,478.618,18.091,18.24,1573087276135000,145,3
21889,-6.6545621,106.8562225,478.656,18.03,18.11,1573087276189000,145,3
21944,-6.6545673,106.8562297,478.635,18.054,18.04,1573087276244000,145,3
21999,-6.6545725,106.8562368,478.608,17.95,18.07,1573087276299000,145,3
22055,-6.6545774,106.8562438,478.611,17.752,17.96,1573087276355000,145,3
22113,-6.6545824,106.8562511,478.614,17.741,17.76,1573087276413000,145,3
22171,-6.6545874,106.8562585,478.666,17.773,17.75,1573087276471000,145,3
22229,-6.6545926,106.8562653,478.689,17.54,17.78,1573087276529000,145,3
22287,-6.6545976,106.8562724,478.657,17.489,17.55,1573087276587000,145,3
22346,-6.6546026,106.8562795,478.654,17.468,17.5,1573087276646000,145,3
22404,-6.6546074,106.8562866,478.605,17.397,17.48,1573087276704000,145,3
22462,-6.6546124,106.8562937,478.731,17.312,17.41,1573087276762000,145,3
22520,-6.6546173,106.856301,478.901,17.344,17.32,1573087276820000,145,3
22579,-6.6546221,106.856308,478.917,17.285,17.36,1573087276879000,145,3
22637,-6.6546269,106.8563149,478.859,17.269,17.3,1573087276937000,145,3
22695,-6.6546316,106.8563217,478.777,17.102,17.28,1573087276995000,145,3
22753,-6.6546362,106.8563289,478.809,17.079,17.11,1573087277053000,145,3
22812,-6.6546409,106.8563361,478.862,17.159,17.09,1573087277112000,145,3
22870,-6.6546457,106.856343,478.831,17.042,17.17,1573087277170000,145,3
22928,-6.6546551,106.8563569,478.888,16.899,17.05,1573087277228000,145,3
22986,-6.6546597,106.856364,478.924,16.912,16.91,1573087277286000,145,3
23045,-6.6546642,106.856371,478.889,16.914,16.92,1573087277345000,145,3
23103,-6.6546687,106.8563779,478.91,16.798,16.92,1573087277403000,145,3
23161,-6.6546734,106.8563847,478.95,16.658,16.81,1573087277461000,145,3
23219,-6.6546779,106.8563916,478.975,16.687,16.67,1573087277519000,145,3
23277,-6.6546823,106.8563985,478.998,16.632,16.69,1573087277577000,145,3
23336,-6.6546868,106.8564054,479.008,16.585,16.64,1573087277636000,145,3
23394,-6.6546913,106.8564124,479.027,16.568,16.59,1573087277694000,145,3
23452,-6.6546957,106.8564194,479.046,16.607,16.57,1573087277752000,145,3
23510,-6.6547001,106.8564264,479.063,16.597,16.61,1573087277810000,145,3
23569,-6.6547042,106.8564335,479.075,16.565,16.6,1573087277869000,145,3
23627,-6.6547087,106.8564406,479.085,16.651,16.57,1573087277927000,145,3
23685,-6.6547131,106.8564475,479.158,16.534,16.66,1573087277985000,145,3
23743,-6.6547173,106.8564543,479.196,16.393,16.54,1573087278043000,145,3
23802,-6.6547214,106.8564613,479.229,16.271,16.4,1573087278102000,145,3
23860,-6.6547303,106.8564749,479.259,16.228,16.28,1573087278160000,145,3
23918,-6.6547347,106.8564817,479.295,16.153,16.23,1573087278218000,145,3
23976,-6.6547388,106.8564889,479.306,16.227,16.16,1573087278276000,145,3
24035,-6.6547426,106.8564959,479.378,16.097,16.23,1573087278335000,145,3
24090,-6.6547467,106.8565029,479.375,16.118,16.1,1573087278390000,145,3
24145,-6.6547509,106.8565096,479.373,16.056,16.12,1573087278445000,145,3
24200,-6.6547551,106.8565165,479.41,16.015,16.06,1573087278500000,145,3
24255,-6.6547592,106.8565233,479.455,15.976,16.02,1573087278555000,145,3
24310,-6.6547634,106.85653,479.428,15.939,15.98,1573087278610000,145,3
24365,-6.6547674,106.8565367,479.412,15.906,15.94,1573087278665000,145,3
24420,-6.6547714,106.8565436,479.433,15.892,15.91,1573087278720000,145,3
24475,-6.6547754,106.8565503,479.457,15.828,15.89,1573087278775000,145,3
24530,-6.6547793,106.8565569,479.474,15.739,15.83,1573087278830000,145,3
24585,-6.6547833,106.8565635,479.439,15.659,15.74,1573087278885000,145,3
24640,-6.6547872,106.8565702,479.482,15.59,15.66,1573087278940000,145,3
24695,-6.6547912,106.856577,479.458,15.639,15.59,1573087278995000,145,3
24750,-6.6547949,106.8565836,479.475,15.542,15.64,1573087279050000,145,3
24805,-6.6547986,106.8565903,479.455,15.448,15.54,1573087279105000,145,3
24860,-6.6548024,106.856597,479.542,15.41,15.45,1573087279160000,145,3
24915,-6.654806,106.8566041,479.667,15.422,15.41,1573087279215000,145,3
24970,-6.6548096,106.8566108,479.715,15.288,15.42,1573087279270000,145,3
25025,-6.6548133,106.8566177,479.755,15.241,15.29,1573087279325000,158,3
25079,-6.6548169,106.8566243,479.82,15.123,15.24,1573087279379000,158,3
25134,-6.6548205,106.8566309,479.949,15.054,15.13,1573087279434000,158,3
25189,-6.6548243,106.8566376,479.978,15.077,15.06,1573087279489000,158,3
25244,-6.6548279,106.8566442,479.973,15.016,15.08,1573087279544000,158,3
25299,-6.6548316,106.8566506,480.021,14.913,15.02,1573087279599000,158,3
25354,-6.6548352,106.856657,480.045,14.839,14.92,1573087279654000,158,3
25409,-6.6548387,106.8566636,480.062,14.869,14.84,1573087279709000,158,3
25464,-6.6548423,106.8566702,480.109,14.878,14.87,1573087279764000,158,3
25519,-6.6548459,106.8566767,480.066,14.766,14.88,1573087279819000,158,3
25574,-6.6548491,106.856683,480.113,14.54,14.77,1573087279874000,158,3
25630,-6.6548523,106.8566895,480.078,14.528,14.54,1573087279930000,158,3
25684,-6.6548554,106.8566958,480.083,14.399,14.53,1573087279984000,158,3
25739,-6.6548587,106.8567023,480.044,14.436,14.4,1573087280039000,158,3
25794,-6.654862,106.8567087,479.846,14.389,14.44,1573087280094000,158,3
25850,-6.6548656,106.8567152,479.724,14.485,14.39,1573087280150000,158,3
25904,-6.6548692,106.8567218,479.735,14.611,14.49,1573087280204000,158,3
25959,-6.6548727,106.8567283,479.784,14.637,14.61,1573087280259000,158,3
26014,-6.6548761,106.8567346,479.817,14.531,14.64,1573087280314000,158,3
26070,-6.6548796,106.8567409,479.847,14.471,14.53,1573087280370000,158,3
26125,-6.6548829,106.8567471,479.846,14.377,14.47,1573087280425000,158,3
26180,-6.6548861,106.8567533,479.881,14.275,14.38,1573087280480000,158,3
26235,-6.6548896,106.8567596,479.882,14.289,14.28,1573087280535000,158,3
26290,-6.6548929,106.8567657,479.863,14.22,14.29,1573087280590000,158,3
26345,-6.6548962,106.8567719,479.854,14.182,14.22,1573087280645000,158,3
26400,-6.6548996,106.8567781,479.847,14.153,14.18,1573087280700000,158,3
26455,-6.6549029,106.8567843,479.88,14.102,14.15,1573087280755000,158,3
26510,-6.6549061,106.8567903,479.907,14.021,14.1,1573087280810000,158,3
26565,-6.6549093,106.8567963,479.863,13.908,14.02,1573087280865000,158,3
26620,-6.6549126,106.8568025,479.819,13.956,13.91,1573087280920000,158,3
26675,-6.6549155,106.8568086,479.878,13.826,13.96,1573087280975000,158,3
26730,-6.6549186,106.8568148,479.944,13.826,13.83,1573087281030000,158,3
26785,-6.6549218,106.856821,479.955,13.846,13.83,1573087281085000,158,3
26840,-6.6549248,106.8568272,479.968,13.802,13.85,1573087281140000,158,3
26895,-6.6549279,106.8568333,479.949,13.773,13.8,1573087281195000,158,3
26950,-6.654931,106.8568393,479.982,13.698,13.77,1573087281250000,158,3
27005,-6.6549339,106.8568452,479.985,13.592,13.7,1573087281305000,158,3
27060,-6.6549369,106.8568512,480.106,13.504,13.59,1573087281360000,158,3
27115,-6.6549399,106.8568572,480.194,13.524,13.5,1573087281415000,158,3
27170,-6.6549428,106.8568634,480.197,13.575,13.52,1573087281470000,158,3
27225,-6.6549456,106.8568694,480.158,13.448,13.58,1573087281525000,158,3
27280,-6.6549486,106.8568754,480.159,13.469,13.45,1573087281580000,158,3
27335,-6.6549514,106.8568813,480.194,13.333,13.47,1573087281635000,158,3
27390,-6.6549543,106.8568872,480.215,13.262,13.33,1573087281690000,158,3
27445,-6.6549572,106.8568931,480.196,13.18,13.26,1573087281745000,158,3
27500,-6.65496,106.8568992,480.199,13.233,13.18,1573087281800000,158,3
27555,-6.6549628,106.8569051,480.239,13.166,13.23,1573087281855000,158,3
27610,-6.6549655,106.8569112,480.313,13.201,13.17,1573087281910000,158,3
27665,-6.6549684,106.856917,480.328,13.182,13.2,1573087281965000,158,3
27720,-6.6549711,106.8569229,480.29,13.056,13.18,1573087282020000,158,3
27775,-6.6549738,106.8569288,480.31,13.052,13.06,1573087282075000,158,3
27830,-6.6549765,106.8569346,480.315,12.98,13.05,1573087282130000,158,3
27885,-6.6549792,106.8569403,480.336,12.895,12.98,1573087282185000,158,3
27940,-6.6549819,106.8569461,480.35,12.872,12.9,1573087282240000,158,3
27995,-6.6549846,106.8569518,480.339,12.79,12.87,1573087282295000,158,3
28050,-6.6549873,106.8569575,480.331,12.722,12.79,1573087282350000,158,3
28105,-6.65499,106.8569632,480.321,12.706,12.72,1573087282405000,158,3
28160,-6.6549926,106.8569691,480.336,12.718,12.71,1573087282460000,158,3
28215,-6.654995,106.8569745,480.341,12.495,12.72,1573087282515000,158,3
28270,-6.6549978,106.85698,480.369,12.426,12.5,1573087282570000,158,3
28325,-6.6550004,106.8569854,480.375,12.33,12.43,1573087282625000,158,3
28380,-6.6550029,106.8569912,480.374,12.407,12.33,1573087282680000,158,3
28435,-6.6550052,106.8569968,480.386,12.292,12.41,1573087282735000,158,3
28490,-6.6550076,106.8570022,480.398,12.188,12.29,1573087282790000,158,3
28545,-6.6550102,106.8570078,480.395,12.226,12.19,1573087282845000,158,3
28600,-6.6550128,106.857013,480.39,12.086,12.23,1573087282900000,158,3
28655,-6.6550152,106.8570185,480.411,12.009,12.09,1573087282955000,158,3
28710,-6.6550177,106.8570239,480.452,12.033,12.01,1573087283010000,158,3
28765,-6.6550203,106.8570292,480.466,11.959,12.03,1573087283065000,158,3
28820,-6.6550227,106.8570345,480.462,11.86,11.96,1573087283120000,158,3
28875,-6.655025,106.8570398,480.411,11.797,11.86,1573087283175000,158,3
28930,-6.6550273,106.8570452,480.417,11.754,11.8,1573087283230000,158,3
28985,-6.6550294,106.8570504,480.367,11.591,11.75,1573087283285000,158,3
29040,-6.6550314,106.8570559,480.337,11.577,11.59,1573087283340000,158,3
29098,-6.6550337,106.8570612,480.272,11.615,11.58,1573087283398000,158,3
29156,-6.6550361,106.8570664,480.237,11.531,11.61,1573087283456000,158,3
29214,-6.6550384,106.8570715,480.215,11.472,11.53,1573087283514000,158,3
29272,-6.6550405,106.8570767,480.253,11.329,11.47,1573087283572000,158,3
29330,-6.6550432,106.8570816,480.187,11.281,11.33,1573087283630000,158,3
29388,-6.6550457,106.8570865,480.178,11.232,11.28,1573087283688000,158,3
29446,-6.6550478,106.8570916,480.127,11.119,11.23,1573087283746000,158,3
29504,-6.6550501,106.8570964,480.143,10.992,11.12,1573087283804000,158,3
29562,-6.6550523,106.8571013,480.151,10.869,10.99,1573087283862000,158,3
29620,-6.6550545,106.8571062,480.141,10.873,10.87,1573087283920000,158,3
29678,-6.6550568,106.857111,480.135,10.789,10.87,1573087283978000,158,3
29736,-6.6550588,106.8571158,480.159,10.675,10.79,1573087284036000,158,3
29794,-6.6550611,106.8571204,480.124,10.582,10.68,1573087284094000,158,3
29852,-6.6550633,106.8571252,480.083,10.58,10.58,1573087284152000,158,3
29910,-6.6550675,106.8571344,480.06,10.265,10.58,1573087284210000,158,3
29968,-6.6550691,106.857139,480.04,10.1,10.27,1573087284268000,158,3
30026,-6.6550711,106.8571436,480.047,10.059,10.1,1573087284326000,158,3
30085,-6.6550731,106.8571478,480.003,9.868,10.06,1573087284385000,158,3
30143,-6.6550752,106.8571522,479.989,9.822,9.87,1573087284443000,158,3
30201,-6.6550775,106.8571566,480.075,9.87,9.82,1573087284501000,158,3
30259,-6.6550792,106.8571608,480.108,9.594,9.87,1573087284559000,158,3
30317,-6.6550811,106.857165,480.121,9.483,9.59,1573087284617000,158,3
30376,-6.6550832,106.8571693,480.09,9.503,9.48,1573087284676000,158,3
30434,-6.655085,106.8571737,480.11,9.491,9.5,1573087284734000,158,3
30492,-6.6550868,106.8571779,480.094,9.426,9.49,1573087284792000,158,3
30550,-6.6550887,106.857182,480.123,9.311,9.43,1573087284850000,158,3
30609,-6.6550902,106.8571862,480.185,9.18,9.31,1573087284909000,158,3
30667,-6.6550919,106.8571902,480.187,9.087,9.18,1573087284967000,158,3
30725,-6.6550939,106.8571943,480.204,9.137,9.09,1573087285025000,158,3
30783,-6.6550956,106.8571984,480.19,9.081,9.14,1573087285083000,158,3
30842,-6.6550973,106.8572024,480.293,8.971,9.08,1573087285142000,158,3
30900,-6.6550988,106.8572066,480.357,8.965,8.97,1573087285200000,158,3
30958,-6.6551024,106.8572147,480.275,8.918,8.97,1573087285258000,158,3
31016,-6.6551043,106.8572188,480.268,9.017,8.92,1573087285316000,158,3
31075,-6.6551059,106.857223,480.225,9.027,9.02,1573087285375000,158,3
31133,-6.6551078,106.857227,480.254,9,9.03,1573087285433000,158,3
31191,-6.6551094,106.8572311,480.155,8.955,9,1573087285491000,158,3
31249,-6.6551109,106.8572352,480.147,8.916,8.95,1573087285549000,158,3
31307,-6.6551124,106.8572393,480.117,8.898,8.92,1573087285607000,158,3
31366,-6.6551141,106.8572432,480.131,8.808,8.9,1573087285666000,158,3
31424,-6.6551159,106.8572471,480.105,8.799,8.81,1573087285724000,158,3
31482,-6.6551174,106.8572511,480.188,8.688,8.8,1573087285782000,158,3
31540,-6.6551187,106.8572553,480.145,8.708,8.69,1573087285840000,158,3
31599,-6.6551202,106.8572593,480.021,8.664,8.71,1573087285899000,158,3
31657,-6.655122,106.8572632,480.129,8.679,8.66,1573087285957000,158,3
31715,-6.6551236,106.8572672,480.105,8.631,8.68,1573087286015000,158,3
31773,-6.6551251,106.8572713,479.953,8.655,8.63,1573087286073000,158,3
31832,-6.6551264,106.8572753,480.031,8.558,8.65,1573087286132000,158,3
31890,-6.655128,106.8572792,480.016,8.598,8.56,1573087286190000,158,3
31948,-6.6551311,106.857287,479.955,8.49,8.6,1573087286248000,158,3
32006,-6.6551323,106.857291,479.886,8.49,8.49,1573087286306000,158,3
32065,-6.6551338,106.8572949,479.829,8.492,8.49,1573087286365000,166,3
32120,-6.6551354,106.857299,479.939,8.597,8.49,1573087286420000,166,3
32175,-6.655137,106.8573033,479.937,8.681,8.6,1573087286475000,166,3
32230,-6.6551385,106.8573074,480.018,8.664,8.68,1573087286530000,166,3
32285,-6.6551398,106.8573114,480.012,8.639,8.66,1573087286585000,166,3
32340,-6.6551413,106.8573153,480.13,8.639,8.64,1573087286640000,166,3
32395,-6.6551429,106.8573193,480.375,8.586,8.64,1573087286695000,166,3
32450,-6.6551444,106.8573233,480.375,8.539,8.59,1573087286750000,166,3
32505,-6.6551458,106.8573272,480.416,8.521,8.54,1573087286805000,166,3
32560,-6.6551472,106.8573312,480.42,8.502,8.52,1573087286860000,166,3
32615,-6.6551485,106.8573352,480.391,8.492,8.5,1573087286915000,166,3
32670,-6.65515,106.857339,480.367,8.452,8.49,1573087286970000,166,3
32725,-6.6551514,106.857343,480.325,8.483,8.45,1573087287025000,166,3
32780,-6.6551527,106.857347,480.285,8.469,8.48,1573087287080000,166,3
32835,-6.655154,106.8573507,480.273,8.34,8.47,1573087287135000,166,3
32890,-6.6551553,106.8573546,480.282,8.304,8.34,1573087287190000,166,3
32945,-6.6551566,106.8573585,480.294,8.298,8.3,1573087287245000,166,3
33000,-6.6551578,106.8573623,480.341,8.216,8.3,1573087287300000,166,3
33055,-6.6551592,106.8573662,480.367,8.272,8.22,1573087287355000,174,3
33109,-6.6551608,106.85737,480.409,8.344,8.27,1573087287409000,174,3
33164,-6.6551623,106.8573739,480.435,8.348,8.34,1573087287464000,174,3
33219,-6.6551634,106.8573779,480.518,8.404,8.35,1573087287519000,174,3
33274,-6.6551648,106.8573817,480.497,8.341,8.4,1573087287574000,174,3
33329,-6.6551661,106.8573855,480.48,8.32,8.34,1573087287629000,174,3
33384,-6.6551674,106.8573893,480.454,8.361,8.32,1573087287684000,174,3
33439,-6.6551688,106.857393,480.45,8.316,8.36,1573087287739000,174,3
33494,-6.6551702,106.8573966,480.456,8.223,8.32,1573087287794000,174,3
33549,-6.6551716,106.8574004,480.466,8.252,8.22,1573087287849000,174,3
33604,-6.6551728,106.8574041,480.485,8.236,8.25,1573087287904000,174,3
33660,-6.655174,106.8574077,480.534,8.11,8.24,1573087287960000,174,3
33714,-6.6551756,106.8574112,480.566,8.023,8.11,1573087288014000,174,3
33769,-6.655177,106.8574149,480.543,8.122,8.02,1573087288069000,174,3
33824,-6.6551783,106.8574186,480.563,8.066,8.12,1573087288124000,174,3
33880,-6.6551797,106.8574221,480.648,7.969,8.07,1573087288180000,174,3
33934,-6.6551811,106.8574259,480.744,8.05,7.97,1573087288234000,174,3
33989,-6.6551825,106.8574297,480.786,8.125,8.05,1573087288289000,174,3
34044,-6.6551841,106.857433,480.885,8.04,8.13,1573087288344000,174,3
34100,-6.6551852,106.8574367,480.802,8.073,8.04,1573087288400000,167,3
34155,-6.6551863,106.8574404,480.8,8.104,8.07,1573087288455000,167,3
34210,-6.6551874,106.8574441,480.746,8.112,8.1,1573087288510000,167,3
34265,-6.6551884,106.8574477,480.694,8.034,8.11,1573087288565000,167,3
34320,-6.6551897,106.8574513,480.575,8.047,8.03,1573087288620000,167,3
